#"Progress (%)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
12850.0%,2034.814453125,317.9909713957886,0.30085906306723326,395
12860.0%,2105.76953125,295.5832212131235,0.30085906306723326,395
12870.0%,2032.54296875,328.09433324724074,0.30085906306723326,395
12880.0%,2072.330078125,318.6250244844145,0.30085906306723326,395
12890.0%,2131.19921875,324.722583735606,0.30085906306723326,395
12900.0%,2121.0791015625,305.11826357211805,0.30085906306723326,395
12910.0%,2113.388671875,320.32765363845306,0.30085906306723326,395
12920.0%,2048.43359375,321.0935308744255,0.30085906306723326,395
12930.0%,2066.6689453125,336.5145256284002,0.30085906306723326,395
12940.0%,2088.2705078125,324.6557891044655,0.30085906306723326,395
12950.0%,2060.91015625,325.4380656178727,0.30085906306723326,395
12960.0%,2015.5029296875,325.6775088824364,0.30085906306723326,395
12970.0%,2009.865234375,327.34515958821015,0.30085906306723326,395
12980.0%,2086.986328125,305.52844259021725,0.30085906306723326,395
12990.0%,2035.08984375,316.33742125140935,0.30085906306723326,395
13000.0%,1999.6962890625,326.3570130274085,0.30085906306723326,395
13010.0%,2009.4814453125,330.02082433545957,0.30085906306723326,395
13020.0%,2090.876953125,304.67662153087133,0.30085906306723326,395
13030.0%,2135.8623046875,297.3475170181529,0.30085906306723326,395
13040.0%,2089.716796875,304.81854493660177,0.30085906306723326,395
13050.0%,2040.298828125,318.5287140525501,0.30085906306723326,395
13060.0%,2043.4921875,299.6666919771995,0.30085906306723326,395
13070.0%,1970.130859375,309.4739977295199,0.30085906306723326,395
13080.0%,2082.986328125,291.0195964721188,0.30085906306723326,395
13090.0%,2091.93359375,300.31677132003057,0.30085906306723326,395
13100.0%,2049.6943359375,314.70795671223766,0.30085906306723326,395
13110.0%,2016.427734375,333.4935277899048,0.30085906306723326,395
13120.0%,2105.421875,283.8389746247537,0.30085906306723326,395
13130.0%,2013.5419921875,327.2915838287633,0.30085906306723326,395
13140.0%,2089.4052734375,299.6764099883673,0.30085906306723326,395
13150.0%,1972.537109375,323.76508635276207,0.30085906306723326,395
13160.0%,2023.56640625,315.1323859633316,0.30085906306723326,395
13170.0%,2029.78125,315.9544638255008,0.30085906306723326,395
13180.0%,1981.8916015625,323.5985753244137,0.30085906306723326,395
13190.0%,2051.13671875,321.2057412812505,0.30085906306723326,395
13200.0%,2052.2861328125,324.83935814571026,0.30085906306723326,395
13210.0%,2071.2587890625,333.8746606236999,0.30085906306723326,395
13220.0%,2145.208984375,295.8723406506066,0.30085906306723326,395
13230.0%,2033.4599609375,314.7148149210482,0.30085906306723326,395
13240.0%,2036.3857421875,307.62062461893,0.30085906306723326,394
13250.0%,2038.4287109375,295.20535545589024,0.30085906306723326,394
13260.0%,2013.59765625,309.30005285233483,0.30085906306723326,394
13270.0%,2125.6279296875,270.6464784970075,0.30085906306723326,394
13280.0%,2142.0009765625,268.3276590186124,0.30085906306723326,394
13290.0%,2047.5458984375,309.0279227396743,0.30085906306723326,394
13300.0%,1953.5791015625,324.3151699943034,0.30085906306723326,395
13310.0%,2044.31640625,299.54726898564957,0.30085906306723326,395
13320.0%,2073.271484375,309.604307563499,0.30085906306723326,395
13330.0%,2120.2763671875,296.7022324808261,0.30085906306723326,395
13340.0%,2056.998046875,323.27497460296354,0.30085906306723326,395
13350.0%,2097.2197265625,308.2837539858115,0.30085906306723326,395
13360.0%,2022.5078125,315.2374022717643,0.30085906306723326,395
13370.0%,2028.0029296875,306.1773483503671,0.30085906306723326,395
13380.0%,1991.0947265625,323.8491489073364,0.30085906306723326,395
13390.0%,2045.650390625,310.5987652211168,0.30085906306723326,395
13400.0%,2105.8759765625,290.740503707971,0.30085906306723326,395
13410.0%,2067.16015625,325.5133550566464,0.30085906306723326,395
13420.0%,2085.4453125,334.3174029439748,0.30085906306723326,395
13430.0%,2085.671875,353.53493082683616,0.30085906306723326,395
13440.0%,2143.41015625,342.22531985714977,0.30085906306723326,395
13450.0%,2157.96875,334.4125949463273,0.30085906306723326,395
13460.0%,2143.306640625,319.69218174667736,0.30085906306723326,395
13470.0%,2078.517578125,307.54540059079363,0.30085906306723326,395
13480.0%,2076.150390625,301.2169569562919,0.30085906306723326,395
13490.0%,2032.5029296875,306.1123421053109,0.30085906306723326,395
13500.0%,2050.5107421875,284.0563588310783,0.30085906306723326,395
13510.0%,2043.8974609375,316.09235587967447,0.30085906306723326,395
13520.0%,2065.3515625,296.07861943117877,0.30085906306723326,395
13530.0%,2006.2509765625,328.87015292710663,0.30085906306723326,395
13540.0%,2082.1259765625,303.44361326920955,0.30085906306723326,395
13550.0%,2036.6533203125,325.1842739765897,0.30085906306723326,395
13560.0%,2040.0703125,324.8714876232189,0.30085906306723326,395
13570.0%,2005.5966796875,346.8550273977866,0.30085906306723326,395
13580.0%,2074.7646484375,316.8948351854519,0.30085906306723326,395
13590.0%,2024.0703125,331.1965402659915,0.30085906306723326,395
13600.0%,2081.998046875,316.77105934398924,0.30085906306723326,395
13610.0%,2068.07421875,323.50597075571335,0.30085906306723326,395
13620.0%,2079.6171875,311.8035378489663,0.30085906306723326,395
13630.0%,2103.068359375,309.3069983924065,0.30085906306723326,395
13640.0%,2018.3193359375,320.13674650625444,0.30085906306723326,395
13650.0%,2068.7158203125,316.03335456092924,0.30085906306723326,395
13660.0%,2053.6962890625,315.27794511707526,0.30085906306723326,395
13670.0%,2081.1044921875,284.43491132795555,0.30085906306723326,395
13680.0%,2010.421875,311.23173563108134,0.30085906306723326,395
13690.0%,1977.2138671875,311.26662000446106,0.30085906306723326,395
13700.0%,1977.6171875,310.3969227461331,0.30085906306723326,395
13710.0%,1947.4873046875,287.26132443682013,0.30085906306723326,395
13720.0%,1974.16015625,297.8303985614706,0.30085906306723326,394
13730.0%,2061.5576171875,275.53095814539995,0.30085906306723326,394
13740.0%,2103.5458984375,287.3346060701284,0.30085906306723326,394
13750.0%,2087.85546875,291.27179756830293,0.30085906306723326,394
13760.0%,2068.166015625,307.3929806840421,0.30085906306723326,394
13770.0%,2002.26953125,311.7740432663977,0.30085906306723326,394
13780.0%,1983.2216796875,316.6455751858588,0.30085906306723326,394
13790.0%,2067.2197265625,294.02644126295445,0.30085906306723326,394
13800.0%,2029.2138671875,293.18384714266796,0.30085906306723326,394
13810.0%,2058.642578125,304.07508476720625,0.30085906306723326,394
13820.0%,2033.5634765625,309.1691695802985,0.30085906306723326,394
13830.0%,1920.388671875,335.9117525244365,0.30085906306723326,394
13840.0%,1916.83984375,302.75329192977256,0.30085906306723326,394
13850.0%,1950.42578125,284.56474866171607,0.30085906306723326,394
13860.0%,1943.42578125,278.0859946855651,0.30085906306723326,394
13870.0%,1959.8466796875,285.6410285911004,0.30085906306723326,394
13880.0%,2046.4326171875,249.5484586875555,0.30085906306723326,394
13890.0%,1978.3173828125,281.8856182539237,0.30085906306723326,394
13900.0%,1973.095703125,290.20788711570617,0.30085906306723326,394
13910.0%,1980.384765625,262.4882235883269,0.30085906306723326,394
13920.0%,1989.9609375,275.8822799521421,0.30085906306723326,394
13930.0%,1991.7373046875,257.8800584349931,0.30085906306723326,394
13940.0%,2038.92578125,270.7130322954815,0.30085906306723326,394
13950.0%,2017.037109375,280.086512430619,0.30085906306723326,394
13960.0%,2007.7275390625,314.0762674129394,0.30085906306723326,394
13970.0%,2020.4873046875,330.26707770174016,0.30085906306723326,394
13980.0%,2123.2880859375,299.28823800154856,0.30085906306723326,394
13990.0%,2103.6689453125,304.9229618163883,0.30085906306723326,394
14000.0%,2030.06640625,339.4479334600552,0.30085906306723326,394
14010.0%,2069.73046875,289.98421602596886,0.30085906306723326,394
14020.0%,2056.54296875,292.2933483282671,0.30085906306723326,394
14030.0%,2039.71875,293.74561896173225,0.30085906306723326,394
14040.0%,2031.046875,306.47068201878614,0.30085906306723326,394
14050.0%,2023.1865234375,291.0826219364885,0.30085906306723326,394
14060.0%,2020.572265625,297.7184256640951,0.30085906306723326,394
14070.0%,2041.6162109375,306.5032359524618,0.30085906306723326,394
14080.0%,2065.4736328125,309.68281662467643,0.30085906306723326,394
14090.0%,1979.1318359375,323.5905619494583,0.30085906306723326,394
14100.0%,2058.35546875,289.7127684580288,0.30085906306723326,394
14110.0%,1997.9814453125,321.95262782698126,0.30085906306723326,394
14120.0%,2065.998046875,305.72038915610227,0.30085906306723326,394
14130.0%,2090.8125,300.169095276298,0.30085906306723326,394
14140.0%,2060.2509765625,296.4366640466521,0.30085906306723326,394
14150.0%,2042.0205078125,308.4797748630381,0.30085906306723326,394
14160.0%,2027.3828125,320.7547503205678,0.30085906306723326,394
14170.0%,2043.884765625,304.4048754111337,0.30085906306723326,394
14180.0%,1956.7373046875,334.3368084269367,0.30085906306723326,394
14190.0%,2025.6845703125,309.3667927644707,0.30085906306723326,394
14200.0%,2024.8251953125,322.71202906162495,0.30085906306723326,394
14210.0%,2025.9892578125,306.3051321806757,0.30085906306723326,394
14220.0%,1959.2744140625,306.71354173056113,0.30085906306723326,394
14230.0%,1942.6533203125,304.36629127653566,0.30085906306723326,394
14240.0%,2027.166015625,287.21545546229356,0.30085906306723326,394
14250.0%,2029.6103515625,314.64917247056087,0.30085906306723326,394
14260.0%,2002.306640625,312.8138831256768,0.30085906306723326,394
14270.0%,2017.7666015625,310.36522890124763,0.30085906306723326,394
14280.0%,2015.908203125,318.55715124082525,0.30085906306723326,394
14290.0%,2052.1259765625,310.81241527528,0.30085906306723326,394
14300.0%,2007.3466796875,329.88808260984484,0.30085906306723326,394
14310.0%,2014.849609375,312.73260250451114,0.30085906306723326,394
14320.0%,2025.4326171875,309.92263834722047,0.30085906306723326,394
14330.0%,1994.4580078125,291.5098686932224,0.30085906306723326,394
14340.0%,2022.3681640625,297.48082932166676,0.30085906306723326,394
14350.0%,2039.5927734375,280.3334652635341,0.30085906306723326,394
14360.0%,1981.0947265625,289.98203620274546,0.30085906306723326,394
14370.0%,1933.6611328125,301.94968068734727,0.30085906306723326,394
14380.0%,1975.6279296875,305.96418911464326,0.30085906306723326,394
14390.0%,1960.1640625,307.56002073881945,0.30085906306723326,394
14400.0%,1983.220703125,293.9519607828606,0.30085906306723326,394
14410.0%,2012.71484375,305.3159150396589,0.30085906306723326,394
14420.0%,2056.4736328125,295.0001676653992,0.30085906306723326,394
14430.0%,1996.8759765625,309.06902215797874,0.30085906306723326,394
14440.0%,2035.330078125,300.38431874688297,0.30085906306723326,394
14450.0%,2008.3095703125,308.6274687844474,0.30085906306723326,394
14460.0%,2029.9521484375,304.4486126965484,0.30085906306723326,394
14470.0%,2000.28515625,308.59443377233026,0.30085906306723326,394
14480.0%,2046.5869140625,293.80392276139224,0.30085906306723326,394
14490.0%,2023.595703125,315.7422407031604,0.30085906306723326,394
14500.0%,2143.7822265625,300.5404859965959,0.30085906306723326,394
14510.0%,2045.154296875,343.8020276969184,0.30085906306723326,394
14520.0%,2099.873046875,309.9960966234349,0.30085906306723326,394
14530.0%,2060.87109375,301.43164333706864,0.30085906306723326,394
14540.0%,2094.1796875,284.9128024905451,0.30085906306723326,394
14550.0%,1996.6669921875,331.0807657051657,0.30085906306723326,394
14560.0%,2055.4638671875,330.37002134493764,0.30085906306723326,394
14570.0%,2031.72265625,336.8894272261565,0.30085906306723326,394
14580.0%,1998.23046875,326.078993619578,0.30085906306723326,394
14590.0%,2055.23046875,288.5163049087822,0.30085906306723326,394
14600.0%,2047.8193359375,306.3266694308015,0.30085906306723326,394
14610.0%,2022.7333984375,304.6333051022223,0.30085906306723326,394
14620.0%,2057.5107421875,294.1806720167747,0.30085906306723326,394
14630.0%,2033.42578125,292.01900862977766,0.30085906306723326,394
14640.0%,2051.51953125,283.5068774595789,0.30085906306723326,394
14650.0%,2051.8154296875,291.7834431767147,0.30085906306723326,394
14660.0%,2110.2138671875,283.81544337537304,0.30085906306723326,394
14670.0%,2038.4755859375,314.7459389572977,0.30085906306723326,394
14680.0%,1978.033203125,331.26335762154207,0.30085906306723326,394
14690.0%,1977.6103515625,316.78598883188465,0.30085906306723326,394
14700.0%,2019.8037109375,294.3569132053959,0.30085906306723326,394
14710.0%,1934.8828125,314.37142386138794,0.30085906306723326,394
14720.0%,1989.408203125,288.1821026612458,0.30085906306723326,394
14730.0%,1940.603515625,283.027410662838,0.30085906306723326,394
14740.0%,2006.296875,295.30152131693217,0.30085906306723326,394
14750.0%,1993.041015625,279.08034831178054,0.30085906306723326,394
14760.0%,1974.1611328125,293.9671353947855,0.30085906306723326,394
14770.0%,1950.7255859375,297.3441416402152,0.30085906306723326,394
14780.0%,1965.55859375,298.3364766038472,0.30085906306723326,394
14790.0%,2014.8154296875,288.66016219716204,0.30085906306723326,394
14800.0%,1988.591796875,307.2478870088327,0.30085906306723326,394
14810.0%,1986.765625,285.02408117178885,0.30085906306723326,394
14820.0%,2088.345703125,283.8903095062457,0.30085906306723326,394
14830.0%,2026.9541015625,314.28086786384904,0.30085906306723326,394
14840.0%,2016.466796875,302.24110594360906,0.30085906306723326,394
14850.0%,2025.509765625,291.1938426070317,0.30085906306723326,394
14860.0%,2024.0380859375,298.7782233459429,0.30085906306723326,394
14870.0%,2008.203125,306.33490811169,0.30085906306723326,394
14880.0%,2040.80078125,316.2930665591045,0.30085906306723326,394
14890.0%,1991.7763671875,315.27036576266755,0.30085906306723326,394
14900.0%,2031.943359375,303.61401822005683,0.30085906306723326,394
14910.0%,2031.224609375,310.49577356839075,0.30085906306723326,394
14920.0%,1999.138671875,316.8180738257169,0.30085906306723326,394
14930.0%,2072.912109375,297.7794824278374,0.30085906306723326,394
14940.0%,2041.4912109375,309.61889574169686,0.30085906306723326,394
14950.0%,2071.123046875,295.0869203123624,0.30085906306723326,394
14960.0%,2104.2451171875,288.2869010573029,0.30085906306723326,394
14970.0%,2004.5546875,338.74529332138906,0.30085906306723326,394
14980.0%,2075.357421875,301.08640467982235,0.30085906306723326,394
14990.0%,2091.919921875,327.4386524074883,0.30085906306723326,394
15000.0%,2123.97265625,313.6053501413353,0.30085906306723326,394
15010.0%,2082.787109375,339.01078056264686,0.30085906306723326,394
15020.0%,2099.62109375,313.7412949025382,0.30085906306723326,394
15030.0%,2068.2685546875,303.2137935352829,0.30085906306723326,394
15040.0%,2028.9599609375,324.90267670536247,0.30085906306723326,394
15050.0%,2092.521484375,292.4782549478492,0.30085906306723326,394
15060.0%,2026.4609375,309.2593466312812,0.30085906306723326,394
15070.0%,2037.5361328125,307.9588196666796,0.30085906306723326,394
15080.0%,2076.79296875,302.4256820727114,0.30085906306723326,394
15090.0%,2056.271484375,324.0481111228153,0.30085906306723326,394
15100.0%,2008.48046875,339.7550165193427,0.30085906306723326,394
15110.0%,2020.1533203125,348.99532954958255,0.30085906306723326,394
15120.0%,2057.9599609375,329.1959473590448,0.30085906306723326,394
15130.0%,2010.123046875,326.1789236948367,0.30085906306723326,394
15140.0%,1973.09375,339.3730246527118,0.30085906306723326,394
15150.0%,2041.76171875,309.6601886283821,0.30085906306723326,394
15160.0%,2031.0078125,333.17787594162917,0.30085906306723326,394
15170.0%,2106.1337890625,301.27821457277895,0.30085906306723326,394
15180.0%,2092.8642578125,296.86832961630455,0.30085906306723326,394
15190.0%,2036.6640625,327.6320001028888,0.30085906306723326,394
15200.0%,2137.3798828125,302.85808551662126,0.30085906306723326,394
15210.0%,2105.4658203125,300.7066313750086,0.30085906306723326,394
15220.0%,2094.4990234375,296.24788575616566,0.30085906306723326,394
15230.0%,2045.76953125,288.8728531279661,0.30085906306723326,394
15240.0%,2069.3525390625,284.78133223991836,0.30085906306723326,394
15250.0%,2086.2822265625,282.58775731930933,0.30085906306723326,394
15260.0%,2033.6005859375,321.3064269665987,0.30085906306723326,394
15270.0%,2049.96484375,321.5785323393795,0.30085906306723326,394
15280.0%,2059.4072265625,301.194992437873,0.30085906306723326,394
15290.0%,1996.1923828125,334.60796110177,0.30085906306723326,394
15300.0%,2055.9130859375,303.98817554178504,0.30085906306723326,394
15310.0%,1969.7529296875,330.33428093847334,0.30085906306723326,394
15320.0%,2054.4296875,282.90257618312694,0.30085906306723326,394
15330.0%,2049.4599609375,268.03911182288846,0.30085906306723326,394
15340.0%,2072.740234375,290.6478823986025,0.30085906306723326,394
15350.0%,2023.0048828125,328.18123190336087,0.30085906306723326,394
15360.0%,2072.4873046875,321.4015789462509,0.30085906306723326,394
15370.0%,2125.73828125,309.1005027486586,0.30085906306723326,394
15380.0%,2070.2841796875,320.8037380547096,0.30085906306723326,394
15390.0%,2101.0478515625,313.17603266016096,0.30085906306723326,394
15400.0%,2124.5810546875,289.03128129250103,0.30085906306723326,394
15410.0%,2061.65234375,313.4946245986063,0.30085906306723326,394
15420.0%,2003.501953125,305.34711943351726,0.30085906306723326,394
15430.0%,1907.7421875,318.2411412423671,0.30085906306723326,394
15440.0%,1993.0517578125,305.51746785890487,0.30085906306723326,394
15450.0%,1996.0126953125,305.92556894400445,0.30085906306723326,394
15460.0%,2000.5966796875,312.30526091901424,0.30085906306723326,394
15470.0%,1984.2568359375,294.9535880545365,0.30085906306723326,394
15480.0%,2021.0625,306.4073266260616,0.30085906306723326,394
15490.0%,1964.23046875,317.0781589150422,0.30085906306723326,394
15500.0%,1963.9453125,311.4636000815978,0.30085906306723326,394
15510.0%,1960.3779296875,315.1773799283639,0.30085906306723326,394
15520.0%,2070.9384765625,305.74384075184366,0.30085906306723326,394
15530.0%,2018.21875,310.69536648512883,0.30085906306723326,394
15540.0%,2015.5546875,300.5152757360981,0.30085906306723326,394
15550.0%,2054.7880859375,309.7917391405538,0.30085906306723326,394
15560.0%,2025.0263671875,295.64013470576924,0.30085906306723326,394
15570.0%,1962.787109375,301.5448841513084,0.30085906306723326,394
15580.0%,1964.044921875,278.101935533168,0.30085906306723326,394
15590.0%,2061.466796875,261.8999520228863,0.30085906306723326,394
15600.0%,2016.4375,275.0210831354559,0.30085906306723326,394
15610.0%,2037.0615234375,272.4574391014814,0.30085906306723326,395
15620.0%,2029.2490234375,289.2136094274011,0.30085906306723326,395
15630.0%,1991.5546875,301.3565546587281,0.30085906306723326,395
15640.0%,1998.4013671875,275.13379041876163,0.30085906306723326,395
15650.0%,2007.9970703125,283.7814841351765,0.30085906306723326,395
15660.0%,1987.43359375,302.3748702436629,0.30085906306723326,395
15670.0%,2052.40625,278.56017228222674,0.30085906306723326,395
15680.0%,2031.751953125,298.1717754619266,0.30085906306723326,395
15690.0%,2056.3427734375,296.1954345412164,0.30085906306723326,395
15700.0%,2038.3818359375,287.1745028150919,0.30085906306723326,395
15710.0%,1941.0478515625,325.6943180833431,0.30085906306723326,395
15720.0%,1984.943359375,292.70755083230074,0.30085906306723326,395
15730.0%,1983.2841796875,296.78441348441305,0.30085906306723326,395
15740.0%,1985.6669921875,327.3001118580596,0.30085906306723326,395
15750.0%,2070.830078125,308.7011271315724,0.30085906306723326,395
15760.0%,2035.966796875,325.9852249807927,0.30085906306723326,395
15770.0%,2061.7666015625,307.82257146491764,0.30085906306723326,395
15780.0%,1994.328125,322.8166617711477,0.30085906306723326,395
15790.0%,2082.9169921875,286.3420858052516,0.30085906306723326,395
15800.0%,2002.21875,322.93224805011516,0.30085906306723326,395
15810.0%,2005.4326171875,295.1951529545049,0.30085906306723326,395
15820.0%,1990.5556640625,298.43698878844793,0.30085906306723326,395
15830.0%,1989.2587890625,289.19683958124915,0.30085906306723326,395
15840.0%,2053.6796875,294.39214628240603,0.30085906306723326,395
15850.0%,1994.9228515625,312.82037594722686,0.30085906306723326,395
15860.0%,2060.5751953125,281.4848069350391,0.30085906306723326,395
15870.0%,2030.70703125,302.4388506608595,0.30085906306723326,395
15880.0%,1945.740234375,316.1813615279694,0.30085906306723326,395
15890.0%,2029.4365234375,281.3383019898305,0.30085906306723326,395
15900.0%,2037.8056640625,281.43863154909656,0.30085906306723326,395
15910.0%,1952.501953125,285.54622259301254,0.30085906306723326,395
15920.0%,1975.0791015625,275.20232556605106,0.30085906306723326,395
15930.0%,1973.7421875,276.9095075758071,0.30085906306723326,395
15940.0%,2033.4580078125,246.54967591237485,0.30085906306723326,395
15950.0%,1923.4267578125,306.8848674969613,0.30085906306723326,395
15960.0%,1950.064453125,284.7884762889212,0.30085906306723326,395
15970.0%,2042.24609375,276.93667100194347,0.30085906306723326,395
15980.0%,1967.8623046875,290.60158378495123,0.30085906306723326,395
15990.0%,1922.830078125,289.71963283708067,0.30085906306723326,395
16000.0%,1983.40234375,299.0219050390855,0.30085906306723326,395
16010.0%,1997.08203125,296.91043181290405,0.30085906306723326,395
16020.0%,2060.7138671875,283.77358741804693,0.30085906306723326,395
16030.0%,2001.857421875,306.94731719747233,0.30085906306723326,395
16040.0%,2027.150390625,295.6498465215539,0.30085906306723326,395
16050.0%,2011.13671875,308.4631992059353,0.30085906306723326,395
16060.0%,2056.7412109375,328.1066749607567,0.30085906306723326,395
16070.0%,2083.4453125,329.2737246535394,0.30085906306723326,395
16080.0%,2069.8515625,335.5854315247097,0.30085906306723326,395
16090.0%,2067.974609375,326.6032504065236,0.30085906306723326,395
16100.0%,2046.9287109375,341.71423030257273,0.30085906306723326,395
16110.0%,2062.1484375,310.722825984159,0.30085906306723326,395
16120.0%,2077.4716796875,288.65899818861806,0.30085906306723326,395
16130.0%,2100.9150390625,297.881281920739,0.30085906306723326,395
16140.0%,2065.43359375,304.0138022348471,0.30085906306723326,395
16150.0%,2055.3876953125,308.2413499768642,0.30085906306723326,395
16160.0%,2027.34765625,305.0349280215492,0.30085906306723326,395
16170.0%,2048.201171875,306.1839570747393,0.30085906306723326,395
16180.0%,2031.568359375,291.6754333522203,0.30085906306723326,395
16190.0%,2004.765625,307.6931766575044,0.30085906306723326,395
16200.0%,1993.7783203125,314.4651790557041,0.30085906306723326,395
16210.0%,1988.84375,307.16853285762113,0.30085906306723326,395
16220.0%,2024.841796875,275.91566545783365,0.30085906306723326,395
16230.0%,2001.6748046875,310.3054700443767,0.30085906306723326,395
16240.0%,2049.662109375,300.2966759017927,0.30085906306723326,395
16250.0%,2055.0185546875,301.56734480396284,0.30085906306723326,395
16260.0%,2087.8125,303.66039110400607,0.30085906306723326,395
16270.0%,2060.2138671875,319.80005697487866,0.30085906306723326,395
16280.0%,2137.1181640625,316.1240091855151,0.30085906306723326,395
16290.0%,2040.5849609375,337.0172413136505,0.30085906306723326,395
16300.0%,2100.1796875,337.81252175535644,0.30085906306723326,395
16310.0%,2122.263671875,328.5488258227025,0.30085906306723326,395
16320.0%,2054.99609375,324.6387255888981,0.30085906306723326,395
16330.0%,2016.1103515625,331.342649951761,0.30085906306723326,395
16340.0%,1999.205078125,318.35875153761464,0.30085906306723326,395
16350.0%,2071.767578125,283.3402859955695,0.30085906306723326,395
16360.0%,1956.1328125,323.8784620920142,0.30085906306723326,395
16370.0%,2025.95703125,312.75774989331535,0.30085906306723326,395
16380.0%,2057.419921875,297.96934454337503,0.30085906306723326,395
16390.0%,2043.91796875,271.3970100282891,0.30085906306723326,395
16400.0%,2001.7490234375,292.4407223067331,0.30085906306723326,395
16410.0%,1979.1748046875,293.6906562440052,0.30085906306723326,395
16420.0%,2025.322265625,296.764886562936,0.30085906306723326,395
16430.0%,2019.666015625,280.62459115408035,0.30085906306723326,395
16440.0%,1982.0341796875,310.80609740744666,0.30085906306723326,395
16450.0%,1979.6513671875,325.0076541078399,0.30085906306723326,395
16460.0%,2021.9599609375,317.0028091225047,0.30085906306723326,395
16470.0%,2045.95703125,292.44147379207084,0.30085906306723326,395
16480.0%,2022.8896484375,290.41135628834473,0.30085906306723326,395
16490.0%,2013.2734375,284.90963867387103,0.30085906306723326,395
16500.0%,1994.1142578125,312.1558388512083,0.30085906306723326,395
16510.0%,2049.541015625,293.7451959750456,0.30085906306723326,395
16520.0%,2002.9404296875,299.4383201857374,0.30085906306723326,395
16530.0%,1971.708984375,282.9175446520278,0.30085906306723326,395
16540.0%,1981.8232421875,278.886765955362,0.30085906306723326,395
16550.0%,1920.80078125,284.86490879276676,0.30085906306723326,395
16560.0%,1943.50390625,260.3307458813437,0.30085906306723326,395
16570.0%,1890.2548828125,278.87847013698035,0.30085906306723326,395
16580.0%,1965.9873046875,255.19861552296197,0.30085906306723326,395
16590.0%,1926.2314453125,264.67694028049544,0.30085906306723326,395
16600.0%,1992.46484375,262.02620818204105,0.30085906306723326,395
16610.0%,1991.8916015625,284.90887578392494,0.30085906306723326,395
16620.0%,1986.4462890625,294.5463125997388,0.30085906306723326,395
16630.0%,1940.4775390625,320.71980635293096,0.30085906306723326,395
16640.0%,2033.8232421875,289.76343145416155,0.30085906306723326,395
16650.0%,2007.0126953125,310.1158961402383,0.30085906306723326,395
16660.0%,2058.3349609375,291.89281028469236,0.30085906306723326,395
16670.0%,2028.8388671875,297.01445066990794,0.30085906306723326,395
16680.0%,2004.5234375,309.4382669534803,0.30085906306723326,395
16690.0%,2157.7099609375,294.52663553234504,0.30085906306723326,395
16700.0%,2143.1279296875,288.22131970057296,0.30085906306723326,395
16710.0%,2025.8818359375,305.3776904063021,0.30085906306723326,395
16720.0%,2084.587890625,296.5297830685591,0.30085906306723326,395
16730.0%,2116.1083984375,318.8269856056756,0.30085906306723326,395
16740.0%,2120.7119140625,316.21252817110417,0.30085906306723326,395
16750.0%,2080.080078125,331.9302970529784,0.30085906306723326,395
16760.0%,2054.9169921875,315.12845022968924,0.30085906306723326,395
16770.0%,2048.103515625,317.38114944683554,0.30085906306723326,395
16780.0%,2085.923828125,315.62270143503895,0.30085906306723326,395
16790.0%,2106.673828125,302.5404089833693,0.30085906306723326,395
16800.0%,2043.0283203125,315.07418855014515,0.30085906306723326,395
16810.0%,2008.85546875,311.3891584624293,0.30085906306723326,395
16820.0%,2156.2978515625,279.4437304505708,0.30085906306723326,395
16830.0%,2061.619140625,333.42138237109833,0.30085906306723326,395
16840.0%,2110.5869140625,296.0612868866344,0.30085906306723326,395
16850.0%,2010.1435546875,302.95139721456803,0.30085906306723326,395
16860.0%,2015.240234375,311.32106136437517,0.30085906306723326,395
16870.0%,2016.32421875,303.2220225178264,0.30085906306723326,395
16880.0%,2043.3447265625,307.0513869984624,0.30085906306723326,395
16890.0%,2074.36328125,299.00789070571625,0.30085906306723326,395
16900.0%,2107.11328125,297.4675460089827,0.30085906306723326,395
16910.0%,2107.865234375,304.8136381766596,0.30085906306723326,395
16920.0%,2117.076171875,302.17691941040647,0.30085906306723326,395
16930.0%,2051.6142578125,317.11001795263246,0.30085906306723326,395
16940.0%,2038.333984375,339.89968268609874,0.30085906306723326,395
16950.0%,2070.279296875,297.320756679553,0.30085906306723326,395
16960.0%,1991.248046875,305.3965737269143,0.30085906306723326,395
16970.0%,1981.818359375,298.3669727772311,0.30085906306723326,395
16980.0%,1968.6044921875,283.46562306269624,0.30085906306723326,395
16990.0%,2023.7255859375,274.64276537417754,0.30085906306723326,395
17000.0%,1982.62109375,291.4088166704799,0.30085906306723326,395
17010.0%,2059.958984375,305.9803974496948,0.30085906306723326,395
17020.0%,2111.5751953125,315.0031715406333,0.30085906306723326,395
17030.0%,2045.9775390625,319.04681410866164,0.30085906306723326,395
17040.0%,2065.44921875,323.92495655332124,0.30085906306723326,395
17050.0%,2027.732421875,336.8558636183979,0.30085906306723326,395
17060.0%,2080.076171875,312.6430578801887,0.30085906306723326,395
17070.0%,2076.978515625,330.0740022439885,0.30085906306723326,395
17080.0%,2017.9990234375,321.136312157063,0.30085906306723326,395
17090.0%,2038.630859375,294.17176132519324,0.30085906306723326,395
17100.0%,1937.70703125,307.4398233011139,0.30085906306723326,395
17110.0%,1947.39453125,303.34191672924084,0.30085906306723326,395
17120.0%,2045.5810546875,297.1991995702711,0.30085906306723326,395
17130.0%,1949.6494140625,322.55765833942775,0.30085906306723326,395
17140.0%,1970.2939453125,300.0280104252417,0.30085906306723326,395
